1,2011,2011,41.00635136,4.563112783,,,,13.87487386,18.92028254,3.582240161,14.68213925,35.9905819,27.0938446,22.23343424,43.97177419,29.62962963,32.724713,6,16,68.48484848,19.22558923,0.4,,,
2,2011,2011,12.23091977,3.343118069,,,,9.395302349,14.87589539,0.982841912,14.40946194,41.92903548,26.85324005,16.80826254,32.53296703,18.27566431,48.142426,7,17,73.69527815,17.79774422,0.28,,,
3,2011,2011,66.31832797,6.143775838,,,,12.39045436,16.17904813,2.345961979,9.666981259,41.67453148,28.36726439,20.29122287,62.32258065,24.2683553,20.11866,6,17,69.51908266,11.43248331,0.27,,,
4,2011,2011,112.0550446,5.75721407,,,,23.15546138,16.41302254,3.313427085,22.59680216,28.97322289,28.26045078,20.16952418,17.68361582,34.17064563,15.064665,7,17,72.20261574,20.03321569,9.09,,,
5,2011,2011,38.51851852,8.888888889,,,,4.26816573,5.683947533,6.953987091,21.00770352,45.47158026,21.71559442,11.8051218,89.21428571,11.32233715,9.579064,3,12,63.60078278,31.00363433,0.02,,,
6,2011,2011,24.15417922,5.560979751,,,,11.95194118,16.32744553,1.909800054,10.28422846,38.99399265,28.54837264,22.17340626,57.39393939,21.6347679,28.756461,6,18,75.1189595,17.13016813,0.32,,,
7,2011,2011,12.67983419,3.657644477,,,,19.55223881,36.60447761,1.940298507,17.6119403,33.73134328,23.09701493,25.55970149,38.05607477,55.52536232,18.984395,0,17,63.37560386,30.6763285,74.42,,,
8,2011,2011,32.10417741,4.2547705,,,,11.34993447,9.174311927,6.553079948,20.15727392,38.40104849,25.34731324,16.09436435,74.59302326,19.50087057,39.36778,3,15,67.35345328,20.42948346,0.33,,,
9,2011,2011,12.63515976,2.915806099,,,,10.68047337,19.61538462,2.899408284,14.14201183,28.01775148,33.40236686,24.43786982,30.96707819,25.76705392,28.030764,1,25,79.50551087,18.55823652,0.53,,,
10,2011,2011,171.8655054,9.925055702,,,,16.80087848,36.74963397,1.68374817,12.99414348,34.07759883,28.33089312,24.59736457,58.26041667,48.38050773,8.256572,25,14,65.04231106,17.2162241,0.4,,,
11,2011,2011,8.823078103,2.22495013,,,,12.12647672,15.67060459,1.441973593,19.77067408,36.6400278,30.87213343,12.7171647,43.05882353,12.23353178,47.672674,2,24,59.17034761,36.45093144,0.51,,,
12,2011,2011,3.169958547,1.463057791,,,,4.936785069,23.47983143,0.722456352,17.8807947,37.08609272,23.9012643,21.13184828,17.10958904,37.05972435,72.10894,2,18.5,66.61562021,28.99438489,0.31,,,
13,2011,2011,40.047514,4.666553538,,,,12.53555465,23.18163348,0.893945551,12.39333604,47.50101585,22.38927265,17.71637546,55.93377483,23.64600138,30.115299,4,18,74.85595759,13.25190136,0.29,,,
14,2011,2011,43.76548307,11.56069364,,,,5.263157895,18.254497,31.14590273,33.57761492,37.44170553,16.95536309,12.02531646,96.70238095,37.836307,6.727763,11,29,21.92013594,72.89719626,2.24,,,
15,2011,2011,35.69620253,5.063291139,,,,9.529116746,33.12900529,2.256896071,17.49791028,41.29283923,20.33992756,20.86932293,52.3559322,25.10288066,53.829063,2,17,59.36213992,20.09602195,0.42,,,
16,2011,2011,41.48689014,8.961168271,,,,7.175849555,8.297591554,17.1230617,25.45364566,45.06763444,19.36654569,10.1121742,93.92857143,17.72821338,7.182513,5,13,54.28834215,43.55024143,0,,,
17,2011,2011,53.10183775,7.10732054,,,,12.39595719,21.49227111,1.248513674,8.382877527,33.56123662,27.37812128,30.67776457,41.48854962,27.97009139,52.504826,8,20,73.88535032,13.18194406,0.38,,,
18,2011,2011,24.54070001,3.620759018,,,,9.396189861,19.47045528,4.32676784,16.49983855,34.11365838,27.13916694,22.24733613,65.69230769,28.3781658,27.725397,2,19,61.33396256,30.25011798,0.65,,,
19,2011,2011,56.79946312,4.148618144,,,,10.0380657,20.97842944,23.47384746,30.01550825,39.63062174,17.0167771,13.33709291,89.8559322,42.15748031,23.050692,37,17,63.95275591,22.01574803,1.55,,,
20,2011,2011,51.21243329,7.021814437,,,,9.629970122,30.42978626,1.424959779,14.45644679,36.84210526,24.72994714,23.9715008,56.65714286,32.44655582,31.840624,16,15,62.04275534,25.53444181,0.19,,,
21,2011,2011,94.50761639,10.83458485,,,,12.68417681,25.68866111,5.573350416,11.01857783,43.4657271,27.48238309,18.03331198,66.06766917,34.89164087,22.348843,7,16,64.73684211,18.6377709,0.17,,,
22,2011,2011,13.01342009,11.92896842,,,,11.11111111,6.302635153,5.107307797,28.25319207,44.39011138,14.26242869,13.09426786,54.58297872,4.220980757,58.550545,1,23,60.64556176,19.27374302,0,,,
23,2011,2011,93.98203437,7.84049016,,,,10.40843215,34.57556936,6.267645398,12.47882552,33.67212498,22.69904009,31.15000941,60.91764706,44.73209897,27.219937,12,15,68.39259381,16.20514501,2.02,,,
24,2011,2011,148.441627,13.62916006,,,,9.470171047,39.25740509,7.634543179,18.64831039,31.91489362,21.44347101,27.99332499,70.53012048,55.63959224,13.36735,105,13,58.5662611,29.69417955,0.44,,,
25,2011,2011,23.68866328,5.999077065,,,,9.421044798,10.15031999,2.202708736,10.86471201,41.1221908,31.6564965,16.35660068,60.14210526,13.01181102,34.025997,1,17,71.90944882,10.41338583,0.18,,,
26,2011,2011,39.20843351,7.767708526,,,,6.458123108,24.01614531,22.55297679,35.97376387,36.88193744,14.68213925,12.46215943,94.80487805,45,6.534735,21,15,47.69607843,44.50980392,0,,,
27,2011,2011,18.11271453,4.394560247,,,,8.999407934,8.359976317,2.131438721,9.863824748,42.83007697,31.2847839,16.02131439,53.17293233,14.37277051,29.669524,5,16,70.9274673,16.26040428,0.12,,,
28,2011,2011,144.9655172,6.75862069,,,,13.79048583,8.780364372,4.326923077,19.83805668,40.94129555,22.5708502,16.64979757,88.49090909,23.05555556,3.151141,7,13,73.78472222,17.32638889,0,,,
