43,2011,2011,,,,,,,,,,,,,,,,,,,,,,,,"$50,575 ",29.6,12.7,16.4,11.7,29.6,23.3,43.3
44,2011,2011,,,,,,,,,,,,,,,,,,,,,,,,"$28,503 ",43.5,17.2,16.2,8,15.1,27.6,41.7
45,2011,2011,,,,,,,,,,,,,,,,,,,,,,,,"$32,171 ",42.2,15.6,21.8,6.8,13.5,21.4,40.6
46,2011,2011,,,,,,,,,,,,,,,,,,,,,,,,"$19,183 ",60.8,12.1,6.4,7.7,13,37.7,54.2
47,2011,2011,,,,,,,,,,,,,,,,,,,,,,,,"$23,565 ",52.9,20.3,13.4,6.7,6.6,37,49
48,2011,2011,,,,,,,,,,,,,,,,,,,,,,,,"$73,342 ",12.7,10,19.2,13.8,44.4,7.7,10.4
49,2011,2011,,,,,,,,,,,,,,,,,,,,,,,,"$30,864 ",46.9,20.4,14.1,7,11.6,21.5,43.7
50,2011,2011,,,,,,,,,,,,,,,,,,,,,,,,"$27,239 ",46.5,17.5,19,7.6,9.3,33.7,44.8
51,2011,2011,,,,,,,,,,,,,,,,,,,,,,,,"$27,752 ",44.6,21.7,13.5,8.4,11.8,30.5,42.3
52,2011,2011,,,,,,,,,,,,,,,,,,,,,,,,"$38,733 ",35.2,22.2,15.2,10.9,16.4,17.7,42.3
53,2011,2011,,,,,,,,,,,,,,,,,,,,,,,,"$13,835 ",65,14.7,10.7,4.6,5,50.6,57
54,2011,2011,,,,,,,,,,,,,,,,,,,,,,,,"$44,795 ",28,11.9,27.1,10.6,22.4,23.3,28.5
55,2011,2011,,,,,,,,,,,,,,,,,,,,,,,,"$42,439 ",32.8,16.6,15.1,8.8,26.7,21.1,33.1
1,2010,2010,"16,217","7,246","8,971",88.2,8.3,,0.5,0.5,1.3,,1.3,22.9,6.6,18.4,10.3,,51.9,12.8,"6,098",63.6,35.9,,2.6,,,,,,,,
2,2010,2010,"12,264","5,566","6,698",78.9,16.8,,0.8,0.4,1.5,,1.6,36.2,6.5,16.7,10.2,,56.2,10.5,"5,076",51.4,33.6,,2.4,,,,,,,,
3,2010,2010,"17,416","7,891","9,525",86.9,9.9,,0.5,0.3,1.1,,1.2,24.6,6.9,20.2,10.9,,54,8,"6,174",63.7,40.6,,2.9,,,,,,,,
4,2010,2010,"14,243","6,981","7,262",35.9,47.8,,1.7,0.7,4.1,,9.8,66.7,10.2,18.2,11.1,,53.5,7.1,"5,204",51,39.5,,2.6,,,,,,,,
5,2010,2010,"8,100","4,011","4,089",4,86,,3.4,0.4,1.3,,5,28.3,4.1,3,10.5,,71.5,10.9,"4,310",19.8,8.8,,1.9,,,,,,,,
6,2010,2010,"23,557","10,788","12,769",78.5,15.1,,2.3,0.4,1.8,,2,37.5,7.3,17.2,11.6,,55.3,8.7,"9,348",55.3,34.5,,2.5,,,,,,,,
7,2010,2010,"8,202","3,343","4,859",95.1,1.6,,0.2,0.3,1.1,,1.6,11.2,11.4,24.3,12.1,,43.8,8.4,"3,145",80.7,45.4,,2.6,,,,,,,,
8,2010,2010,"7,756","3,527","4,229",69,23.2,,1.7,0.6,1.8,,3.7,49.5,7.2,14.2,11.1,,56.2,11.5,"3,359",51.5,29.3,,2.3,,,,,,,,
9,2010,2010,"8,231","3,717","4,514",53.1,32.2,,0.5,0.9,2,,11.4,66.7,8.3,18.5,10.4,,53.2,9.5,"3,419",57.1,35.3,,2.4,,,,,,,,
10,2010,2010,"9,874","4,473","5,401",96.3,1.1,,0.3,0.3,1.1,,1,7.9,7.5,18,10.5,,48.5,15.5,"3,529",70,34.7,,2.8,,,,,,,,
11,2010,2010,"13,034","5,956","7,078",20.4,72.1,,3.7,0.4,1.2,,2.2,44.3,9.1,18.4,9.8,,43.5,19.2,"5,341",19.5,27.6,,2.4,,,,,,,,
12,2010,2010,"4,101","1,733","2,368",87.8,8.2,,0.5,0.6,1,,1.9,23.4,8.3,18.2,11.7,,53.1,8.7,"1,877",66.8,34.5,,2.2,,,,,,,,
13,2010,2010,"11,786","5,238","6,548",96.1,1.3,,0.3,0.4,0.8,,1,8.5,6,15.6,9.6,,51.9,16.9,"4,565",58,31.2,,2.6,,,,,,,,
14,2010,2010,"6,446","3,164","3,282",37,39.2,,15.9,0.6,2.8,,4.5,68.8,3.4,4.6,20.6,,67.6,3.8,"3,676",59,8.6,,1.6,,,,,,,,
15,2010,2010,"7,900","3,478","4,422",96.7,0.8,,0.1,0.4,1.2,,0.9,7.4,6.4,17.1,11.2,,48.3,17,"2,875",67.7,35.2,,2.7,,,,,,,,
16,2010,2010,"9,039","4,613","4,426",7.8,69.8,,4.6,0.7,2,,15.1,55.6,4.7,5,11.3,,71.2,7.7,"4,717",25.7,11.4,,2,,,,,,,,
17,2010,2010,"9,849","4,469","5,380",94.9,2.2,,0.1,0.4,1.1,,1.3,10.8,6.2,16,10.7,,52.7,14.3,"3,943",62.5,31,,2.5,,,,,,,,
18,2010,2010,"14,914","6,783","8,131",63,27.7,,1.4,0.7,1.4,,5.7,56.5,6.6,15.4,9.3,,50.8,17.9,"6,414",44.8,27.1,,2.3,,,,,,,,
19,2010,2010,"16,391","8,528","7,863",34.7,43.8,,13.3,0.6,2.8,,4.8,67.8,3.2,5.1,33.9,,50.6,7.3,"7,040",49.3,11.1,,2,,,,,,,,
20,2010,2010,"10,681","4,766","5,915",90.9,5.4,,0.5,0.6,1.3,,1.3,18.6,7.1,17.3,10,,52.8,12.8,"4,073",60.3,33.9,,2.6,,,,,,,,
21,2010,2010,"9,322","4,044","5,278",96.2,1.1,,0.2,0.4,1.2,,0.9,8.2,5.5,15.7,15.5,,48,15.3,"3,466",66.6,29.9,,2.5,,,,,,,,
22,2010,2010,"7,377","3,532","3,845",7.9,77.5,,9.8,0.2,1.9,,2.6,38.9,4.4,14.5,6.5,,56.2,18.4,"3,398",14.1,23,,2,,,,,,,,
23,2010,2010,"19,259","8,783","10,476",96.6,0.7,,0.2,0.3,1.3,,1,7.6,7.3,18.8,11,,50,12.9,"6,893",68,35.4,,2.8,,,,,,,,
24,2010,2010,"8,184","3,737","4,447",95.8,1.6,,0.2,0.3,1.1,,0.9,9.1,7.3,18,10.8,,51.6,12.3,"3,115",71.2,34,,2.7,,,,,,,,
25,2010,2010,"13,002","6,012","6,990",56.5,37.1,,1.2,0.7,2.3,,2.3,55.2,5.9,17.5,8.4,,57.4,10.9,"5,139",43.6,32.8,,2.5,,,,,,,,
