13,2008,2008,158,74.75,"1,055",192,8.79,,,,
14,2008,2008,"5,229",89.41,"59,192","5,035",20.67,,,,
15,2008,2008,68,95.52,458,65,18.18,,,,
16,2008,2008,522,89.77,"5,626",508,12.64,,,,
17,2008,2008,148,84.66,641,161,27.27,,,,
18,2008,2008,746,91.03,"7,996",714,13.75,,,,
19,2008,2008,"1,085",90.41,"10,686","1,059",14.92,,,,
20,2008,2008,150,86,714,147,23.4,,,,
21,2008,2008,230,56.27,"2,145",360,9.35,,,,
22,2008,2008,418,89.62,"3,433",407,33.98,,,,
23,2008,2008,340,93.82,"1,902",328,11.96,,,,
24,2008,2008,225,95.56,"1,314",219,7.26,,,,
25,2008,2008,269,88.97,"1,799",263,7.08,,,,
27,2008,2008,369,88.89,"3,203",355,7.74,,,,
28,2008,2008,468,88.89,"2,830",454,10.72,,,,
29,2008,2008,189,75.68,"2,637",206,9.52,,,,
30,2008,2008,1108,91.88,"18,156",1040,23.72,,,,
56,2008,2008,674,90.57,"7,437",652,10.43,,,,
31,2008,2008,230,88.21,"1,607",238,7.02,,,,
32,2008,2008,342,90.09,"4,256",333,20.51,,,,
33,2008,2008,219,87.72,685,226,8,,,,
34,2008,2008,"1,018",90.32,"10,763",985,9.29,,,,
35,2008,2008,"1,345",89.23,"17,319","1,289",14.97,,,,
36,2008,2008,266,91.85,"1,678",263,3.06,,,,
37,2008,2008,653,91.99,"11,683",624,13.24,,,,
38,2008,2008,221,84.35,"2,460",219,23.38,,,,
39,2008,2008,461,91.96,"3,552",444,17.23,,,,
40,2008,2008,111,72.59,700,131,18.6,,,,
42,2008,2008,629,93.32,"9,836",582,12.75,,,,
43,2008,2008,263,93.05,"1,182",254,13.87,,,,
44,2008,2008,187,84.65,"1,733",197,6.45,,,,
57,2008,2008,986,96.53,"20,541",952,64.53,,,,
45,2008,2008,519,89.66,"10,329",508,13.94,,,,
46,2008,2008,146,95.92,"1,659",141,11.55,,,,
47,2008,2008,279,91.04,"1,469",272,21.54,,,,
48,2008,2008,242,88.62,"3,873",227,24,,,,
49,2008,2008,472,92.36,"13,307",427,23.36,,,,
50,2008,2008,197,89.32,"1,250",198,8.82,,,,
51,2008,2008,528,94,"5,640",503,5.73,,,,
52,2008,2008,181,90.06,"2,199",171,12.59,,,,
53,2008,2008,279,86.43,"2,687",266,13.73,,,,
54,2008,2008,402,92.56,"11,229",359,5.57,,,,
55,2008,2008,270,88.26,"3,287",260,32.76,,,,
1,2009,2009,252,56.45,"8,176",234,9.4,,,,
2,2009,2009,146,62.41,"1,430",128,29.27,,,,
3,2009,2009,231,56.92,"1,631",188,11.59,,,,
4,2009,2009,417,65.64,"6,836",358,6.88,,,,
5,2009,2009,353,61.4,"3,291",278,18.93,,,,
6,2009,2009,406,57.22,"3,634",363,11.96,,,,
7,2009,2009,91,69.23,"1,091",85,20.27,,,,
8,2009,2009,147,62.7,"1,308",122,1.96,,,,
9,2009,2009,191,69.94,"2,714",158,14.97,,,,
10,2009,2009,187,57.5,"1,601",152,4.58,,,,
11,2009,2009,205,50,"1,217",160,10,,,,
12,2009,2009,45,65.79,816,36,20.83,,,,
13,2009,2009,165,57.41,"1,485",155,17.53,,,,
14,2009,2009,2962,57.52,"49,887","2,017",23.6,,,,
15,2009,2009,60,66,497,48,10,,,,
16,2009,2009,460,54.88,"5,378",397,13.32,,,,
17,2009,2009,161,60.61,814,130,19.15,,,,
18,2009,2009,691,58.74,"8,365",608,12.75,,,,
19,2009,2009,868,53.27,"10,656",744,16.39,,,,
20,2009,2009,140,55.64,"1,068",130,10.43,,,,
21,2009,2009,316,59.58,"5,271",225,20.3,,,,
22,2009,2009,336,61.86,"3,202",297,25,,,,
23,2009,2009,318,57.67,"2,455",289,18.56,,,,
24,2009,2009,177,64.94,"2,422",147,3.93,,,,
25,2009,2009,307,56.72,"2,251",232,6.01,,,,
27,2009,2009,251,67.67,"2,605",256,15.93,,,,
28,2009,2009,395,64.69,"3,053",341,8.82,,,,
29,2009,2009,163,66.67,"2,672",149,9.66,,,,
30,2009,2009,872,56.82,"16,112",655,18.2,,,,
56,2009,2009,538,52.73,"9,074",452,13.98,,,,
31,2009,2009,218,50.69,"1,906",209,5.38,,,,
32,2009,2009,212,61.26,"4,234",181,29.27,,,,
33,2009,2009,212,56.35,"1,100",179,4.62,,,,
34,2009,2009,867,61.93,"9,708",736,10.84,,,,
35,2009,2009,1149,60.48,"18,049",952,8.5,,,,
36,2009,2009,210,53.02,"1,818",211,4.3,,,,
37,2009,2009,458,63.64,"11,132",378,9.32,,,,
38,2009,2009,212,56.12,"2,908",183,30.86,,,,
39,2009,2009,410,61.01,"3,682",323,15.67,,,,
40,2009,2009,133,56.3,"2,435",113,28.26,,,,
42,2009,2009,523,60.25,"7,491",439,16.7,,,,
43,2009,2009,203,53.77,"1,459",193,9.59,,,,
44,2009,2009,152,56.34,"1,612",136,16.78,,,,
57,2009,2009,347,60.88,"14,142",270,46.97,,,,
45,2009,2009,335,57.19,"4,095",296,15.42,,,,
46,2009,2009,166,53.54,"1,444",125,13.62,,,,
47,2009,2009,243,62.21,"1,567",211,10.38,,,,
48,2009,2009,205,58.64,"3,891",202,27,,,,
49,2009,2009,413,57.66,"12,742",325,17.15,,,,
50,2009,2009,187,56.15,"1,756",180,16.07,,,,
51,2009,2009,441,59.62,"4,204",415,4.26,,,,
52,2009,2009,170,60,"2,214",149,9.43,,,,
53,2009,2009,255,63.26,"4,154",206,19.93,,,,
54,2009,2009,326,58.57,"11,036",293,10.06,,,,
55,2009,2009,239,57.69,"3,698",213,13.71,,,,
1,2000,2000,,,,,,60.6,9.58,13.6,29.58
2,2000,2000,,,,,,70.59,5.53,7.22,23.34
3,2000,2000,,,,,,62.24,7.33,10.54,30.43
4,2000,2000,,,,,,58.6,6.67,10.22,34.73
5,2000,2000,,,,,,69.14,4.61,6.25,26.25
6,2000,2000,,,,,,66.47,4.2,5.91,28.96
7,2000,2000,,,,,,46.64,10.34,18.15,43.02
8,2000,2000,,,,,,73.21,5,6.37,21.52
9,2000,2000,,,,,,55.31,8.96,13.94,35.73
10,2000,2000,,,,,,44.19,9.76,18.06,45.94
11,2000,2000,,,,,,72.75,2.78,3.68,24.47
12,2000,2000,,,,,,60.5,4.55,6.99,34.95
13,2000,2000,,,,,,59.98,8.31,12.17,31.72
14,2000,2000,,,,,,44.66,6.59,12.74,48.27
15,2000,2000,,,,,,56.91,10.46,15.53,32.62
16,2000,2000,,,,,,72.65,4.25,5.5,22.67
17,2000,2000,,,,,,55.78,7.97,12.49,36.19
18,2000,2000,,,,,,65.58,5.61,7.86,28.59
19,2000,2000,,,,,,59.8,3.78,5.94,36.42
20,2000,2000,,,,,,59.62,9.59,13.85,30.79
21,2000,2000,,,,,,53.83,9.1,14.44,36.96
22,2000,2000,,,,,,76.09,3.49,4.38,20.42
23,2000,2000,,,,,,51.7,11.51,18.21,36.79
24,2000,2000,,,,,,41.87,10.91,20.67,47.22
25,2000,2000,,,,,,74.62,1.99,2.6,23.39
27,2000,2000,,,,,,70.43,4.36,5.83,25.21
28,2000,2000,,,,,,66.73,3.9,5.51,29.23
29,2000,2000,,,,,,58.75,7.5,11.29,33.55
30,2000,2000,,,,,,75.05,3.29,4.19,21.57
56,2000,2000,,,,,,36.5,10.57,22.46,52.93
31,2000,2000,,,,,,72.33,6.05,7.71,21.62
32,2000,2000,,,,,,71.67,4.42,5.81,23.9
33,2000,2000,,,,,,43.36,13.81,24.16,42.83
34,2000,2000,,,,,,71.15,4.74,6.24,24.02
35,2000,2000,,,,,,60.67,4.56,6.99,34.77
36,2000,2000,,,,,,49.08,10.55,17.7,40.37
37,2000,2000,,,,,,66.52,4.35,6.14,29.13
38,2000,2000,,,,,,80.44,1.82,2.2,17.54
39,2000,2000,,,,,,62.24,4.55,6.81,33.12
40,2000,2000,,,,,,62.49,8.79,12.31,28.64
42,2000,2000,,,,,,58.55,3.48,5.57,37.63
43,2000,2000,,,,,,57.61,7.1,10.96,35.21
44,2000,2000,,,,,,51.91,12.55,19.47,35.54
57,2000,2000,,,,,,45,13.97,23.69,41.03
45,2000,2000,,,,,,53.72,8.61,13.77,37.47
46,2000,2000,,,,,,42.53,9.52,18.16,47.61
47,2000,2000,,,,,,45.95,10.49,18.52,43.37
48,2000,2000,,,,,,68.77,5.35,7.22,25.88
49,2000,2000,,,,,,56.49,10.18,15.17,32.9
50,2000,2000,,,,,,47.89,8.79,15.51,43.32
51,2000,2000,,,,,,46.1,11.29,19.67,42.62
52,2000,2000,,,,,,59.34,8.04,11.87,32.28
53,2000,2000,,,,,,45.7,12.28,21.17,42.03
54,2000,2000,,,,,,51.21,6.21,10.75,42.26
55,2000,2000,,,,,,56.31,9.09,13.88,34.47
1,2001,2001,,,,,1.56,,,,
2,2001,2001,,,,,16.67,,,,
3,2001,2001,,,,,2.58,,,,
4,2001,2001,,,,,1.42,,,,
5,2001,2001,,,,,4.72,,,,
6,2001,2001,,,,,3.94,,,,
7,2001,2001,,,,,0,,,,
8,2001,2001,,,,,0,,,,
9,2001,2001,,,,,6.06,,,,
10,2001,2001,,,,,1.27,,,,
11,2001,2001,,,,,0,,,,
12,2001,2001,,,,,0,,,,
13,2001,2001,,,,,3.39,,,,
14,2001,2001,,,,,8.42,,,,
15,2001,2001,,,,,0,,,,
16,2001,2001,,,,,5.05,,,,
17,2001,2001,,,,,0,,,,
18,2001,2001,,,,,5.26,,,,
19,2001,2001,,,,,2.88,,,,
20,2001,2001,,,,,3.45,,,,
21,2001,2001,,,,,4.35,,,,
22,2001,2001,,,,,11.9,,,,
23,2001,2001,,,,,1.57,,,,
24,2001,2001,,,,,1.76,,,,
25,2001,2001,,,,,2.91,,,,
27,2001,2001,,,,,3.24,,,,
28,2001,2001,,,,,2.96,,,,
29,2001,2001,,,,,3.57,,,,
30,2001,2001,,,,,5.86,,,,
56,2001,2001,,,,,2.57,,,,
31,2001,2001,,,,,1.69,,,,
32,2001,2001,,,,,16.67,,,,
33,2001,2001,,,,,1.25,,,,
34,2001,2001,,,,,3.87,,,,
35,2001,2001,,,,,4.61,,,,
36,2001,2001,,,,,1.51,,,,
37,2001,2001,,,,,3.2,,,,
38,2001,2001,,,,,7.89,,,,
39,2001,2001,,,,,4.39,,,,
40,2001,2001,,,,,9.09,,,,
42,2001,2001,,,,,2.38,,,,
43,2001,2001,,,,,3.55,,,,
44,2001,2001,,,,,3.41,,,,
57,2001,2001,,,,,1.66,,,,
45,2001,2001,,,,,1.35,,,,
46,2001,2001,,,,,0.18,,,,
47,2001,2001,,,,,0.19,,,,
48,2001,2001,,,,,3.55,,,,
49,2001,2001,,,,,4.41,,,,
50,2001,2001,,,,,2.16,,,,
51,2001,2001,,,,,2.74,,,,
52,2001,2001,,,,,1.71,,,,
53,2001,2001,,,,,1.9,,,,
54,2001,2001,,,,,2.53,,,,
55,2001,2001,,,,,10.2,,,,
1,2002,2002,,,,,2.63,,,,
2,2002,2002,,,,,33.33,,,,
3,2002,2002,,,,,5.13,,,,
4,2002,2002,,,,,3.04,,,,
5,2002,2002,,,,,6.95,,,,
6,2002,2002,,,,,4.93,,,,
7,2002,2002,,,,,21.43,,,,
8,2002,2002,,,,,18.42,,,,
9,2002,2002,,,,,3.03,,,,
10,2002,2002,,,,,2.53,,,,
11,2002,2002,,,,,0,,,,
12,2002,2002,,,,,33.33,,,,
13,2002,2002,,,,,1.67,,,,
14,2002,2002,,,,,7.88,,,,
15,2002,2002,,,,,0,,,,
16,2002,2002,,,,,7.6,,,,
17,2002,2002,,,,,0,,,,
18,2002,2002,,,,,4.37,,,,
19,2002,2002,,,,,2.75,,,,
20,2002,2002,,,,,4.31,,,,
21,2002,2002,,,,,1.94,,,,
22,2002,2002,,,,,7.14,,,,
23,2002,2002,,,,,2.52,,,,
24,2002,2002,,,,,0.59,,,,
25,2002,2002,,,,,4.37,,,,
27,2002,2002,,,,,2.72,,,,
28,2002,2002,,,,,4.68,,,,
29,2002,2002,,,,,5.36,,,,
30,2002,2002,,,,,7.78,,,,
56,2002,2002,,,,,3.33,,,,
31,2002,2002,,,,,2.54,,,,
32,2002,2002,,,,,16.67,,,,
33,2002,2002,,,,,3.12,,,,
34,2002,2002,,,,,3.9,,,,
35,2002,2002,,,,,5.14,,,,
36,2002,2002,,,,,2.42,,,,
37,2002,2002,,,,,8.06,,,,
38,2002,2002,,,,,7.89,,,,
39,2002,2002,,,,,1.75,,,,
40,2002,2002,,,,,9.09,,,,
42,2002,2002,,,,,3.95,,,,
43,2002,2002,,,,,5.62,,,,
44,2002,2002,,,,,2.92,,,,
57,2002,2002,,,,,3.87,,,,
45,2002,2002,,,,,4.91,,,,
46,2002,2002,,,,,0.74,,,,
47,2002,2002,,,,,0.78,,,,
48,2002,2002,,,,,7.11,,,,
49,2002,2002,,,,,4.48,,,,
50,2002,2002,,,,,2.27,,,,
51,2002,2002,,,,,1.67,,,,
52,2002,2002,,,,,2.56,,,,
53,2002,2002,,,,,1.92,,,,
54,2002,2002,,,,,6.71,,,,
55,2002,2002,,,,,1,,,,
1,2003,2003,,,,,2.63,,,,
2,2003,2003,,,,,0,,,,
3,2003,2003,,,,,2.58,,,,
4,2003,2003,,,,,1.23,,,,
5,2003,2003,,,,,7.26,,,,
6,2003,2003,,,,,3.45,,,,
7,2003,2003,,,,,21.43,,,,
8,2003,2003,,,,,5.26,,,,
9,2003,2003,,,,,3.13,,,,
10,2003,2003,,,,,0.84,,,,
11,2003,2003,,,,,0,,,,
12,2003,2003,,,,,0,,,,
13,2003,2003,,,,,8.33,,,,
14,2003,2003,,,,,7.81,,,,
15,2003,2003,,,,,0,,,,
16,2003,2003,,,,,6.07,,,,
17,2003,2003,,,,,0,,,,
18,2003,2003,,,,,6.99,,,,
19,2003,2003,,,,,3.78,,,,
20,2003,2003,,,,,1.02,,,,
21,2003,2003,,,,,1.94,,,,
22,2003,2003,,,,,9.52,,,,
23,2003,2003,,,,,2.83,,,,
24,2003,2003,,,,,0.29,,,,
25,2003,2003,,,,,2.43,,,,
27,2003,2003,,,,,3.8,,,,
28,2003,2003,,,,,3.07,,,,
29,2003,2003,,,,,5.36,,,,
30,2003,2003,,,,,6.91,,,,
56,2003,2003,,,,,2.76,,,,
31,2003,2003,,,,,5.51,,,,
32,2003,2003,,,,,0,,,,
33,2003,2003,,,,,2.5,,,,
34,2003,2003,,,,,3.52,,,,
35,2003,2003,,,,,3.79,,,,
36,2003,2003,,,,,1.81,,,,
37,2003,2003,,,,,1.6,,,,
38,2003,2003,,,,,2.63,,,,
39,2003,2003,,,,,0.88,,,,
40,2003,2003,,,,,0,,,,
42,2003,2003,,,,,2.77,,,,
43,2003,2003,,,,,6.21,,,,
44,2003,2003,,,,,2.03,,,,
57,2003,2003,,,,,2.76,,,,
45,2003,2003,,,,,3.59,,,,
46,2003,2003,,,,,0.55,,,,
47,2003,2003,,,,,5.82,,,,
48,2003,2003,,,,,7.5,,,,
49,2003,2003,,,,,3.08,,,,
50,2003,2003,,,,,3.73,,,,
51,2003,2003,,,,,1.98,,,,
52,2003,2003,,,,,2.61,,,,
53,2003,2003,,,,,2.7,,,,
54,2003,2003,,,,,4.9,,,,
55,2003,2003,,,,,4.44,,,,
1,2004,2004,,,,,2.65,,,,
2,2004,2004,,,,,0,,,,
3,2004,2004,,,,,2.56,,,,
4,2004,2004,,,,,2.67,,,,
5,2004,2004,,,,,6.04,,,,
6,2004,2004,,,,,5.34,,,,
7,2004,2004,,,,,7.14,,,,
8,2004,2004,,,,,7.89,,,,
9,2004,2004,,,,,3.13,,,,
10,2004,2004,,,,,0.84,,,,
11,2004,2004,,,,,0,,,,
12,2004,2004,,,,,0,,,,
13,2004,2004,,,,,3.33,,,,
14,2004,2004,,,,,7.93,,,,
15,2004,2004,,,,,0,,,,
16,2004,2004,,,,,6.81,,,,
17,2004,2004,,,,,7.14,,,,
18,2004,2004,,,,,4.82,,,,
19,2004,2004,,,,,3.35,,,,
20,2004,2004,,,,,7.14,,,,
21,2004,2004,,,,,2.43,,,,
22,2004,2004,,,,,11.9,,,,
23,2004,2004,,,,,2.2,,,,
24,2004,2004,,,,,0.58,,,,
25,2004,2004,,,,,2.91,,,,
27,2004,2004,,,,,1.63,,,,
28,2004,2004,,,,,5.04,,,,
29,2004,2004,,,,,5.36,,,,
30,2004,2004,,,,,6.96,,,,
56,2004,2004,,,,,2.52,,,,
31,2004,2004,,,,,2.58,,,,
32,2004,2004,,,,,33.33,,,,
33,2004,2004,,,,,1.88,,,,
34,2004,2004,,,,,3.53,,,,
35,2004,2004,,,,,4.65,,,,
36,2004,2004,,,,,1.52,,,,
37,2004,2004,,,,,4,,,,
38,2004,2004,,,,,10.53,,,,
39,2004,2004,,,,,3.51,,,,
40,2004,2004,,,,,8.33,,,,
42,2004,2004,,,,,2.77,,,,
43,2004,2004,,,,,4.73,,,,
44,2004,2004,,,,,1.74,,,,
57,2004,2004,,,,,1.1,,,,
45,2004,2004,,,,,4.93,,,,
46,2004,2004,,,,,0.92,,,,
47,2004,2004,,,,,6.5,,,,
48,2004,2004,,,,,8.59,,,,
49,2004,2004,,,,,1.52,,,,
50,2004,2004,,,,,2.24,,,,
51,2004,2004,,,,,1.07,,,,
52,2004,2004,,,,,4.35,,,,
53,2004,2004,,,,,1.93,,,,
54,2004,2004,,,,,8.76,,,,
55,2004,2004,,,,,6.82,,,,
1,2005,2005,,,,,2.1,,,,
2,2005,2005,,,,,16.7,,,,
3,2005,2005,,,,,3.8,,,,
4,2005,2005,,,,,1.8,,,,
5,2005,2005,,,,,8.2,,,,
6,2005,2005,,,,,4.4,,,,
7,2005,2005,,,,,0,,,,
8,2005,2005,,,,,7.7,,,,
9,2005,2005,,,,,0,,,,
10,2005,2005,,,,,1.3,,,,
11,2005,2005,,,,,0,,,,
12,2005,2005,,,,,0,,,,
13,2005,2005,,,,,1.7,,,,
14,2005,2005,,,,,8.4,,,,
15,2005,2005,,,,,0,,,,
16,2005,2005,,,,,0,,,,
17,2005,2005,,,,,0,,,,
18,2005,2005,,,,,4.8,,,,
19,2005,2005,,,,,4.5,,,,
20,2005,2005,,,,,4.1,,,,
21,2005,2005,,,,,2.9,,,,
22,2005,2005,,,,,7.1,,,,
23,2005,2005,,,,,1.3,,,,
24,2005,2005,,,,,0.6,,,,
25,2005,2005,,,,,2.4,,,,
27,2005,2005,,,,,2.2,,,,
28,2005,2005,,,,,6.2,,,,
29,2005,2005,,,,,5.3,,,,
30,2005,2005,,,,,7.6,,,,
56,2005,2005,,,,,3.5,,,,
31,2005,2005,,,,,4.3,,,,
32,2005,2005,,,,,0,,,,
33,2005,2005,,,,,9.1,,,,
34,2005,2005,,,,,3.5,,,,
35,2005,2005,,,,,5.8,,,,
36,2005,2005,,,,,1.2,,,,
37,2005,2005,,,,,8.1,,,,
38,2005,2005,,,,,2.6,,,,
39,2005,2005,,,,,8,,,,
40,2005,2005,,,,,16.7,,,,
42,2005,2005,,,,,3.9,,,,
43,2005,2005,,,,,7.1,,,,
44,2005,2005,,,,,2,,,,
57,2005,2005,,,,,3.4,,,,
45,2005,2005,,,,,3.6,,,,
46,2005,2005,,,,,3.8,,,,
47,2005,2005,,,,,1.7,,,,
48,2005,2005,,,,,10.1,,,,
49,2005,2005,,,,,6.1,,,,
50,2005,2005,,,,,1.5,,,,
51,2005,2005,,,,,2.5,,,,
52,2005,2005,,,,,2.6,,,,
53,2005,2005,,,,,3.1,,,,
54,2005,2005,,,,,5.5,,,,
55,2005,2005,,,,,8.9,,,,
1,2006,2006,,,,,6.02,,,,
2,2006,2006,,,,,20.83,,,,
3,2006,2006,,,,,14.01,,,,
4,2006,2006,,,,,6.84,,,,
5,2006,2006,,,,,22.62,,,,
6,2006,2006,,,,,10.39,,,,
7,2006,2006,,,,,7.69,,,,
8,2006,2006,,,,,11.11,,,,
9,2006,2006,,,,,9.24,,,,
10,2006,2006,,,,,11.33,,,,
11,2006,2006,,,,,22.73,,,,
12,2006,2006,,,,,20.69,,,,
13,2006,2006,,,,,5.31,,,,
14,2006,2006,,,,,25.23,,,,
15,2006,2006,,,,,3.13,,,,
16,2006,2006,,,,,12.46,,,,
17,2006,2006,,,,,7.84,,,,
18,2006,2006,,,,,10.03,,,,
19,2006,2006,,,,,10.61,,,,
20,2006,2006,,,,,6.61,,,,
21,2006,2006,,,,,9.38,,,,
22,2006,2006,,,,,20.66,,,,
23,2006,2006,,,,,7,,,,
24,2006,2006,,,,,3.88,,,,
25,2006,2006,,,,,6.74,,,,
27,2006,2006,,,,,5.24,,,,
28,2006,2006,,,,,24.8,,,,
29,2006,2006,,,,,10,,,,
30,2006,2006,,,,,40.14,,,,
56,2006,2006,,,,,12.21,,,,
31,2006,2006,,,,,3.73,,,,
32,2006,2006,,,,,25,,,,
33,2006,2006,,,,,8.74,,,,
34,2006,2006,,,,,16.3,,,,
35,2006,2006,,,,,12.89,,,,
36,2006,2006,,,,,3.23,,,,
37,2006,2006,,,,,10.3,,,,
38,2006,2006,,,,,14.85,,,,
39,2006,2006,,,,,35.75,,,,
40,2006,2006,,,,,11.11,,,,
42,2006,2006,,,,,16.56,,,,
43,2006,2006,,,,,12.18,,,,
44,2006,2006,,,,,14.86,,,,
57,2006,2006,,,,,55.61,,,,
45,2006,2006,,,,,13.55,,,,
46,2006,2006,,,,,15,,,,
47,2006,2006,,,,,6.88,,,,
48,2006,2006,,,,,31.89,,,,
49,2006,2006,,,,,30.33,,,,
50,2006,2006,,,,,8.65,,,,
51,2006,2006,,,,,4.16,,,,
52,2006,2006,,,,,13.14,,,,
53,2006,2006,,,,,12.42,,,,
54,2006,2006,,,,,25.57,,,,
55,2006,2006,,,,,11.65,,,,
1,2007,2007,,,,,10,,,,
2,2007,2007,,,,,22.5,,,,
3,2007,2007,,,,,10.47,,,,
4,2007,2007,,,,,23.27,,,,
5,2007,2007,,,,,17.18,,,,
6,2007,2007,,,,,9.64,,,,
7,2007,2007,,,,,26.67,,,,
8,2007,2007,,,,,4.48,,,,
9,2007,2007,,,,,15.43,,,,
10,2007,2007,,,,,13.38,,,,
11,2007,2007,,,,,7.41,,,,
12,2007,2007,,,,,8.7,,,,
13,2007,2007,,,,,12.37,,,,
14,2007,2007,,,,,28.68,,,,
15,2007,2007,,,,,0,,,,
16,2007,2007,,,,,14.81,,,,
17,2007,2007,,,,,5,,,,
18,2007,2007,,,,,9.85,,,,
19,2007,2007,,,,,14.97,,,,
20,2007,2007,,,,,6.87,,,,
21,2007,2007,,,,,21.79,,,,
22,2007,2007,,,,,15.93,,,,
23,2007,2007,,,,,5.63,,,,
24,2007,2007,,,,,7.69,,,,
25,2007,2007,,,,,6.67,,,,
